id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
114946,Cutler,1436,FL,Florida,233,US,United States,25.6151,-80.31061,Q1872769
114948,Cutler Bay,1436,FL,Florida,233,US,United States,25.5783,-80.3377,Q1986600
114949,Cutler Ridge,1436,FL,Florida,233,US,United States,25.58066,-80.34672,Q1986600
114955,Cypress Gardens,1436,FL,Florida,233,US,United States,27.99391,-81.69008,Q1845155
114957,Cypress Lake,1436,FL,Florida,233,US,United States,26.53813,-81.89925,Q1148244
114958,Cypress Quarters,1436,FL,Florida,233,US,United States,27.25199,-80.81395,Q520499
114964,Dade City,1436,FL,Florida,233,US,United States,28.36472,-82.19592,Q2156477
114965,Dade City North,1436,FL,Florida,233,US,United States,28.38334,-82.19389,Q2377404
115021,Dania Beach,1436,FL,Florida,233,US,United States,26.05231,-80.14393,Q986191
115058,Davenport,1436,FL,Florida,233,US,United States,28.1614,-81.60174,Q1889181
115067,Davie,1436,FL,Florida,233,US,United States,26.06287,-80.2331,Q985438
115102,Daytona Beach,1436,FL,Florida,233,US,United States,29.21081,-81.02283,Q490595
115103,Daytona Beach Shores,1436,FL,Florida,233,US,United States,29.17609,-80.98283,Q261285
115108,De Land Southwest,1436,FL,Florida,233,US,United States,29.0077,-81.31129,Q2980057
115110,De Leon Springs,1436,FL,Florida,233,US,United States,29.11989,-81.35286,Q2880140
115124,DeBary,1436,FL,Florida,233,US,United States,28.88305,-81.30868,Q2153615
115184,Deerfield Beach,1436,FL,Florida,233,US,United States,26.31841,-80.09977,Q584849
115126,DeFuniak Springs,1436,FL,Florida,233,US,United States,30.72102,-86.11522,Q986543
115134,DeLand,1436,FL,Florida,233,US,United States,29.02832,-81.30312,Q988934
115221,Delray Beach,1436,FL,Florida,233,US,United States,26.46146,-80.07282,Q824100
115229,Deltona,1436,FL,Florida,233,US,United States,28.90054,-81.26367,Q1898798
115139,DeSoto County,1436,FL,Florida,233,US,United States,27.18632,-81.8093,Q488796
115287,Desoto Lakes,1436,FL,Florida,233,US,United States,27.37143,-82.48982,Q2570514
115289,Destin,1436,FL,Florida,233,US,United States,30.39353,-86.49578,Q2156427
115361,Dixie County,1436,FL,Florida,233,US,United States,29.58124,-83.18703,Q488805
115373,Doctor Phillips,1436,FL,Florida,233,US,United States,28.44945,-81.49229,Q2421878
115408,Doral,1436,FL,Florida,233,US,United States,25.81954,-80.35533,Q1784180
115446,Dover,1436,FL,Florida,233,US,United States,27.99419,-82.21953,Q2464119
115528,Dundee,1436,FL,Florida,233,US,United States,28.02252,-81.61924,Q1965179
115534,Dunedin,1436,FL,Florida,233,US,United States,28.0199,-82.77323,Q990918
115550,Dunnellon,1436,FL,Florida,233,US,United States,29.04914,-82.46093,Q2154101
115580,Duval County,1436,FL,Florida,233,US,United States,30.33544,-81.64801,Q493605
115602,Eagle Lake,1436,FL,Florida,233,US,United States,27.97836,-81.75647,Q1969826
115638,East Bronson,1436,FL,Florida,233,US,United States,29.45928,-82.5904,Q2570523
115700,East Lake,1436,FL,Florida,233,US,United States,28.11085,-82.69482,Q965206
115701,East Lake-Orient Park,1436,FL,Florida,233,US,United States,27.98269,-82.37878,Q2098201
115714,East Milton,1436,FL,Florida,233,US,United States,30.61519,-87.02163,Q8771466
115718,East Naples,1436,FL,Florida,233,US,United States,26.13842,-81.76648,Q3046528
115727,East Palatka,1436,FL,Florida,233,US,United States,29.6583,-81.59841,Q2350905
115731,East Pensacola Heights,1436,FL,Florida,233,US,United States,30.42881,-87.17997,Q3459226
115734,East Perrine,1436,FL,Florida,233,US,United States,25.60872,-80.33894,Q2001259
115793,Eastpoint,1436,FL,Florida,233,US,United States,29.7366,-84.87852,Q524696
115808,Eatonville,1436,FL,Florida,233,US,United States,28.61472,-81.38062,Q1992883
115851,Edgewater,1436,FL,Florida,233,US,United States,28.98888,-80.90228,Q2227289
115857,Edgewood,1436,FL,Florida,233,US,United States,28.48612,-81.37229,Q2153764
115903,Eglin Air Force Base,1436,FL,Florida,233,US,United States,30.45907,-86.55026,Q1298115
115904,Eglin Village,1436,FL,Florida,233,US,United States,30.46298,-86.5394,Q1298115
115906,Egypt Lake-Leto,1436,FL,Florida,233,US,United States,28.01769,-82.50619,Q2464022
115933,El Portal,1436,FL,Florida,233,US,United States,25.85537,-80.1931,Q2188511
115962,Elfers,1436,FL,Florida,233,US,United States,28.21668,-82.72232,Q629774
116019,Ellenton,1436,FL,Florida,233,US,United States,27.52171,-82.5276,Q2094940
116129,Englewood,1436,FL,Florida,233,US,United States,26.96201,-82.3526,Q1004000
116147,Ensley,1436,FL,Florida,233,US,United States,30.51881,-87.27275,Q538738
116180,Escambia County,1436,FL,Florida,233,US,United States,30.6144,-87.34136,Q156643
116207,Estero,1436,FL,Florida,233,US,United States,26.43814,-81.80675,Q2375832
116241,Eustis,1436,FL,Florida,233,US,United States,28.85277,-81.68535,Q988940
116360,Fairview Shores,1436,FL,Florida,233,US,United States,28.59111,-81.39424,Q1823019
116463,Feather Sound,1436,FL,Florida,233,US,United States,27.90079,-82.67349,Q2321660
116469,Fellsmere,1436,FL,Florida,233,US,United States,27.76781,-80.60144,Q2153534
116483,Fern Park,1436,FL,Florida,233,US,United States,28.64916,-81.35118,Q2423750
116485,Fernandina Beach,1436,FL,Florida,233,US,United States,30.66968,-81.46259,Q1975746
116499,Ferry Pass,1436,FL,Florida,233,US,United States,30.5102,-87.21247,Q1408146
116525,Fish Hawk,1436,FL,Florida,233,US,United States,27.85058,-82.21092,Q2101663
116540,Five Points,1436,FL,Florida,233,US,United States,30.20912,-82.63735,Q1421867
116542,Flagami,1436,FL,Florida,233,US,United States,25.76232,-80.31616,Q5456291
116543,Flagler Beach,1436,FL,Florida,233,US,United States,29.47498,-81.127,Q994756
116544,Flagler County,1436,FL,Florida,233,US,United States,29.47115,-81.29299,Q386885
116545,Flagler Estates,1436,FL,Florida,233,US,United States,29.64553,-81.457,Q5456949
116560,Fleming Island,1436,FL,Florida,233,US,United States,30.0933,-81.71898,Q5458590
116574,Floral City,1436,FL,Florida,233,US,United States,28.74999,-82.29676,Q1429333
116593,Florida City,1436,FL,Florida,233,US,United States,25.44789,-80.47922,Q2153459
116594,Florida Ridge,1436,FL,Florida,233,US,United States,27.58031,-80.38672,Q2443731
116646,Forest City,1436,FL,Florida,233,US,United States,28.66678,-81.44334,Q2301375
116722,Fort Lauderdale,1436,FL,Florida,233,US,United States,26.12231,-80.14338,Q165972
116728,Fort Meade,1436,FL,Florida,233,US,United States,27.75225,-81.80175,Q2153424
116734,Fort Myers,1436,FL,Florida,233,US,United States,26.62168,-81.84059,Q506451
116735,Fort Myers Beach,1436,FL,Florida,233,US,United States,26.45271,-81.95011,Q993774
116736,Fort Myers Shores,1436,FL,Florida,233,US,United States,26.70924,-81.74592,Q2443674
116739,Fort Pierce,1436,FL,Florida,233,US,United States,27.44671,-80.32561,Q584340
116740,Fort Pierce North,1436,FL,Florida,233,US,United States,27.47364,-80.3593,Q2422037
116741,Fort Pierce South,1436,FL,Florida,233,US,United States,27.40962,-80.35483,Q2423782
116759,Fort Walton Beach,1436,FL,Florida,233,US,United States,30.42059,-86.61707,Q984368
116785,Fountainebleau,1436,FL,Florida,233,US,United States,25.77288,-80.34783,Q514636
116791,Four Corners,1436,FL,Florida,233,US,United States,28.33287,-81.64738,Q961038
116845,Franklin County,1436,FL,Florida,233,US,United States,29.81168,-84.80046,Q488813
116910,Freeport,1436,FL,Florida,233,US,United States,30.49825,-86.13605,Q1907019
116965,Frostproof,1436,FL,Florida,233,US,United States,27.74586,-81.53063,Q2154354
116966,Fruit Cove,1436,FL,Florida,233,US,United States,30.11107,-81.64176,Q949709
116973,Fruitland Park,1436,FL,Florida,233,US,United States,28.86138,-81.90647,Q604797
116977,Fruitville,1436,FL,Florida,233,US,United States,27.32977,-82.4576,Q2293233
116980,Fuller Heights,1436,FL,Florida,233,US,United States,27.90919,-81.99814,Q5399994
117002,Fussels Corner,1436,FL,Florida,233,US,United States,28.05419,-81.86064,Q2428830
117006,Gadsden County,1436,FL,Florida,233,US,United States,30.57947,-84.6136,Q501848
117014,Gainesville,1436,FL,Florida,233,US,United States,29.65163,-82.32483,Q487999
117049,Gandy,1436,FL,Florida,233,US,United States,27.8685,-82.61612,Q2665072
117123,Gateway,1436,FL,Florida,233,US,United States,26.57757,-81.75036,Q2279712
117140,Geneva,1436,FL,Florida,233,US,United States,28.73972,-81.11506,Q2980048
117191,Gibsonia,1436,FL,Florida,233,US,United States,28.11474,-81.97369,Q2039303
117193,Gibsonton,1436,FL,Florida,233,US,United States,27.85364,-82.38259,Q615845
117197,Gifford,1436,FL,Florida,233,US,United States,27.67531,-80.40922,Q2443721
117208,Gilchrist County,1436,FL,Florida,233,US,United States,29.72582,-82.80037,Q111720
117233,Glades County,1436,FL,Florida,233,US,United States,26.95648,-81.18898,Q488468
117234,Gladeview,1436,FL,Florida,233,US,United States,25.83926,-80.2356,Q2464131
117277,Glencoe,1436,FL,Florida,233,US,United States,29.02582,-80.972,Q2980040
117308,Glenvar Heights,1436,FL,Florida,233,US,United States,25.7076,-80.32561,Q2443686
117348,Golden Gate,1436,FL,Florida,233,US,United States,26.18787,-81.69509,Q578972
117349,Golden Glades,1436,FL,Florida,233,US,United States,25.91176,-80.20033,Q1817096
117361,Goldenrod,1436,FL,Florida,233,US,United States,28.61028,-81.28868,Q2428864
117374,Gonzalez,1436,FL,Florida,233,US,United States,30.58158,-87.29136,Q1537327
117414,Gotha,1436,FL,Florida,233,US,United States,28.52778,-81.52313,Q2580653
117416,Goulding,1436,FL,Florida,233,US,United States,30.44298,-87.22247,Q1540172
117417,Goulds,1436,FL,Florida,233,US,United States,25.56261,-80.38228,Q2443480
117425,Graceville,1436,FL,Florida,233,US,United States,30.95685,-85.5166,Q2154857
117524,Grant-Valkaria,1436,FL,Florida,233,US,United States,27.9398,-80.57104,Q2154617
117581,Greater Northdale,1436,FL,Florida,233,US,United States,28.10545,-82.52594,Q2510570
117594,Green Cove Springs,1436,FL,Florida,233,US,United States,29.99191,-81.67815,Q988944
117614,Greenacres City,1436,FL,Florida,233,US,United States,26.62368,-80.12532,Q990948
117618,Greenbriar,1436,FL,Florida,233,US,United States,28.01128,-82.75272,Q5603721
117724,Gretna,1436,FL,Florida,233,US,United States,30.61714,-84.65991,Q2140170
117755,Grove City,1436,FL,Florida,233,US,United States,26.91423,-82.32704,Q1547798
117758,Groveland,1436,FL,Florida,233,US,United States,28.55805,-81.85119,Q2153697
117790,Gulf Breeze,1436,FL,Florida,233,US,United States,30.35714,-87.16386,Q731333
117791,Gulf County,1436,FL,Florida,233,US,United States,29.90862,-85.26101,Q488461
